% # columns="iteration, evaluation, void, void, void, xmean", seed=285079, Sat Sep  6 14:53:54 2025, <python>{}</python> # scaling_of_variables: 1, typical_x: 0
1 8 0 0 0 1.2249986908516703 120.9256054861044 39.94529771063074 6.531508775444621
2 16 0 0 0 0.3664469554240921 129.5311547804084 32.743392865499054 4.817163899592884
3 24 0 0 0 2.6940759433220274 130.5735163910012 33.19764322808185 5.262806390831785
4 32 0 0 0 1.325078789481066 137.2954518970132 33.59657156398602 9.680901573578023
5 40 0 0 0 1.8193619990431447 135.46880044235172 20.985478028507806 4.7854707566972525
6 48 0 0 0 -0.311547827674683 137.43132626818016 26.824790255705377 7.750769716663616
7 56 0 0 0 -0.4487989505128277 125.91883083439546 37.32655526161985 12.729982043661298
8 64 0 0 0 -2.0086955268887383 128.1830071696902 38.984093109057966 7.976562346246537
9 72 0 0 0 0.6184186436438331 133.6652193908476 35.30913402410084 12.563396533139024
10 80 0 0 0 2.6720607106667122 135.90420821730567 32.66650346043162 7.308566266474624
11 88 0 0 0 -0.1880568953582401 133.88114571264683 32.532025782387514 8.971998915690856
12 96 0 0 0 0.1880568953582401 135.6633452454744 29.99888412586461 7.696817517131764
13 104 0 0 0 -1.833125573594159 139.25403213886452 26.58131162517067 7.398273054189621
14 112 0 0 0 -2.341185532709323 139.7400582650912 29.989349930651493 5.60142376721165
15 120 0 0 0 1.403781916206934 138.9467844566641 30.107854921471734 5.482632030474637
16 128 0 0 0 2.0257982203200213 139.691434885307 27.791529029713494 3.9212382952404554
17 136 0 0 0 2.0556967494844374 139.12723203985792 26.846545491241912 4.219444111631254
18 144 0 0 0 2.4853600194418126 137.04168138486443 26.11100605452268 4.592884032605126
19 152 0 0 0 1.0627587764646291 139.08612015751893 24.86506043643598 2.919291757610736
20 160 0 0 0 1.090436926316294 138.6498105734287 25.187000885146958 1.1839848695778394
21 168 0 0 0 3.086813309690472 137.44292146012353 23.846871573981918 3.3267001529546096
22 176 0 0 0 0.7783510796596446 138.25795145331165 23.967430590196553 5.2669319749519525
23 184 0 0 0 -1.0585544618578007 138.88984167888196 26.379843415561513 5.863991119987815
24 192 0 0 0 -0.21063290856016417 137.39732900039724 26.97658697843926 6.801820528520488
25 200 0 0 0 -0.45798812158551944 134.88071795175537 27.386098737814336 7.556860478586761
26 208 0 0 0 0.9901883431810414 136.83818448008415 27.027944224185497 7.695825851611327
27 216 0 0 0 1.383540906170235 138.69562991961013 25.410240455554394 8.084603787955617
28 224 0 0 0 1.4530833846488636 138.7055872835643 24.667873757247285 8.510306847806138
29 232 0 0 0 1.7108427222501208 140.00000000000003 22.13922379431018 8.329962867361584
30 240 0 0 0 2.899548821563389 139.69753047753744 21.99300617811188 4.692410554036293
31 248 0 0 0 2.529152741731256 138.92885411236395 21.844639787423386 4.1338262917231425
32 256 0 0 0 -0.18827657669825126 138.27334089923085 20.87604732003303 2.723270800727213
33 264 0 0 0 -1.524126601153905 136.2681920283573 21.319146441857036 2.0119774444749536
34 272 0 0 0 -1.0812468112475275 133.94135042323217 23.295096172172556 1.4391095850259517
35 280 0 0 0 -2.782529063083813 130.4602053213958 25.127088329699898 1.6659258588886028
36 288 0 0 0 -0.48716053953381583 134.90220044996488 25.222514984615337 4.7194958170164005
37 296 0 0 0 -1.3493661741045504 132.3109434353916 25.76355080559175 6.823961396021776
38 304 0 0 0 -0.394496051360238 134.649815971929 24.6821964230235 7.433669360812309
39 312 0 0 0 -0.62390569520303 136.7971408912248 24.77942752460681 8.084260668486904
40 320 0 0 0 -0.14405254451790958 136.1038279479663 24.609548070307916 5.693986972975248
41 328 0 0 0 -0.7867623902942759 137.56967096013972 24.228678876087606 7.383487914313345
42 336 0 0 0 -1.5631628312945347 135.37215991236766 25.86140619826106 8.504555043853001
43 344 0 0 0 -0.4713952455382385 136.99489575003184 25.749797629566526 9.892184709241317
44 352 0 0 0 -2.348149791567957 132.5042193576394 27.39572731335406 9.410009775444387
45 360 0 0 0 -2.409715680039302 130.46941175235804 26.501874890335742 7.013712469607941
46 368 0 0 0 -2.9634760550636954 124.72934181837697 27.278110852334073 5.145584234718662
47 376 0 0 0 -1.9058992841171145 124.02336094322064 26.97214287222542 4.038175799661964
48 384 0 0 0 -0.7940221197774495 129.93543911776018 26.562811933692448 7.009774240108175
49 392 0 0 0 0.9715356898933569 135.89495139159382 24.96395129483143 7.85641166586962
50 400 0 0 0 2.1625321408336995 138.55284168864276 24.240737155244652 10.105065065410908
51 408 0 0 0 1.4143849964239668 136.16440618238195 25.757150901002877 10.6857339399852
52 416 0 0 0 1.465910689823636 135.2532186462514 26.31413801870488 11.849947960894095
53 424 0 0 0 0.9635970423589043 133.80933276142508 26.707131380782293 12.264058812075294
54 432 0 0 0 0.827449344043862 132.3983601593974 26.574263008439864 10.22149891701517
55 440 0 0 0 -1.382786328476444 130.73717038373442 28.776531119337957 12.485185179442281
56 448 0 0 0 -1.1229004172568924 129.26485261843524 27.614703440254697 9.685689363214198
57 456 0 0 0 -1.4864966871022307 127.49792579211254 28.151657416026925 9.241446213571137
58 464 0 0 0 -2.5396844986910807 126.4185220069444 28.661135669298563 8.964241772214347
59 472 0 0 0 -1.9358280485217196 124.9523066436468 28.094901017265745 7.230465938602596
60 480 0 0 0 -0.4897486854512977 127.84460033871184 26.01288052513372 5.546697457429061
61 488 0 0 0 0.46347282630642506 130.48240541035614 25.503303147326033 6.366862811293783
62 496 0 0 0 2.512052567273617 131.95961521335542 23.32741036170917 4.207458676161545
63 504 0 0 0 2.487824468165935 135.0825800464632 23.113223227755505 5.667188549367958
64 512 0 0 0 1.4702220600132754 132.02919172210576 23.847157523027725 5.312925145075214
65 520 0 0 0 0.43212061920548006 128.49969832221777 24.099471175053836 2.822497589806023
66 528 0 0 0 1.1691794413066008 129.6694009674634 22.592492727515697 1.391474735937015
67 536 0 0 0 1.1080247382389454 127.99828001198713 22.215021428584116 0.4494974102375323
68 544 0 0 0 2.1914698975155735 129.83232880049522 21.268734980388228 1.168210172999276
69 552 0 0 0 1.0329418184367622 130.82990334810154 22.311035212125756 3.7117379873246943
70 560 0 0 0 -1.6041636879298995 124.90097718150315 24.3254889699584 3.0513693217701423
71 568 0 0 0 -0.781318859019614 124.45527862808171 22.715768292636223 1.06424368784204
72 576 0 0 0 -2.0913833995215745 121.44511742839731 25.37425701199607 2.9854586374646157
73 584 0 0 0 2.5491161122455814 128.38207712141164 21.029028981971692 1.0143037478708914
