% # columns="iteration, evaluation, min max(neg(.)) min(pos(.)) max correlation, correlation matrix principal axes lengths  (sorted square roots of eigenvalues of correlation matrix)", seed=285079, Sat Sep  6 14:53:54 2025
1 8 -0.060033168989768154 -0.034141976269024814 0.018029393809379825 0.04483874986720403 0.9643283837898273 0.9746868059635122 1.0212957747097278 1.0377915682149297
2 16 -0.23443650753003195 -0.020754656306865522 0.011578384880096382 0.06861157931657985 0.9643283837898273 0.9746868059635122 1.0212957747097278 1.0377915682149297
3 24 -0.29252913349672544 -0.06003739138622849 0.056189660537954766 0.1857366448211969 0.9643283837898273 0.9746868059635122 1.0212957747097278 1.0377915682149297
4 32 -0.12529214383686957 -0.0497861357746163 -0.00016104961955941465 0.381544490556194 0.9643283837898273 0.9746868059635122 1.0212957747097278 1.0377915682149297
5 40 -0.07733621147126205 -0.06108552195401658 0.004510724225515597 0.49451010110504146 0.7107597821612298 0.9744678286045272 1.0158247860739582 1.230175998414331
6 48 -0.0976122928816287 -0.08575749168598149 -0.006406979355750864 0.4653244330374674 0.7107597821612298 0.9744678286045272 1.0158247860739582 1.230175998414331
7 56 -0.2547956687426608 -0.2289644444878871 -0.05113453666468382 0.4084883335291255 0.7107597821612298 0.9744678286045272 1.0158247860739582 1.230175998414331
8 64 -0.2582150327999201 -0.11134021660783246 0.0593306665578389 0.33502809804620554 0.7107597821612298 0.9744678286045272 1.0158247860739582 1.230175998414331
9 72 -0.24673206853710883 -0.056357509628392054 0.0827287103227925 0.3956015855903225 0.720500194520073 0.9754754752588556 1.0277201845249255 1.2137208448342227
10 80 -0.2901107338794107 -0.0986544950293179 0.15074936393439767 0.5589138621997737 0.720500194520073 0.9754754752588556 1.0277201845249255 1.2137208448342227
11 88 -0.26966295465952866 -0.16828072062316604 0.2450321363487867 0.4512819309176043 0.720500194520073 0.9754754752588556 1.0277201845249255 1.2137208448342227
12 96 -0.30487821768917317 -0.16779590158992216 0.23814114923861382 0.4241319905284121 0.720500194520073 0.9754754752588556 1.0277201845249255 1.2137208448342227
13 104 -0.45137491315651046 -0.17477876866349334 0.09146181444108824 0.44172571230231944 0.5935793403582759 0.9465391783039678 1.033419803265265 1.2976018884290612
14 112 -0.4614041049631333 -0.2511695587030658 0.07264586686167018 0.3019365860563906 0.5935793403582759 0.9465391783039678 1.033419803265265 1.2976018884290612
15 120 -0.42762115282511537 -0.2803206678053202 0.19198093817927359 0.24044511516070047 0.5935793403582759 0.9465391783039678 1.033419803265265 1.2976018884290612
16 128 -0.4362689092618767 -0.26828489845999254 0.18202152134492267 0.36219892420713096 0.5935793403582759 0.9465391783039678 1.033419803265265 1.2976018884290612
17 136 -0.5241397122793995 -0.31844113255551104 0.20175056019560855 0.3947591221052272 0.6265207746765821 0.84771876462768 0.9944026978918344 1.3784077370002743
18 144 -0.41934540375929635 -0.3459789346450882 0.1663260957363658 0.3139156382958877 0.6265207746765821 0.84771876462768 0.9944026978918344 1.3784077370002743
19 152 -0.5118358899744452 -0.3172432389966334 0.1307681268927239 0.3492948082722443 0.6265207746765821 0.84771876462768 0.9944026978918344 1.3784077370002743
20 160 -0.5000062036253148 -0.27393767123028684 0.20192964862925628 0.33844267849021936 0.6265207746765821 0.84771876462768 0.9944026978918344 1.3784077370002743
21 168 -0.47498589264033836 -0.3263509630758841 0.17773116285365306 0.28021175309100177 0.72169757906881 0.8623462763924699 0.9628058074928119 1.3448109461988977
22 176 -0.4606143410171601 -0.3233536788187341 0.1279653851706901 0.25912270479052396 0.72169757906881 0.8623462763924699 0.9628058074928119 1.3448109461988977
